id,name,parent_id,created_at,updated_at,deleted_at
1,Abiansemal,1,2023-01-27 03:46:38,2023-01-27 03:46:38,
2,Kuta,1,2023-01-27 03:46:38,2023-01-27 03:46:38,
3,Kuta Selatan,1,2023-01-27 03:46:38,2023-01-27 03:46:38,
4,Kuta Utara,1,2023-01-27 03:46:38,2023-01-27 03:46:38,
5,Menguwi,1,2023-01-27 03:46:38,2023-01-27 03:46:38,
6,Ngurah Rai,1,2023-01-27 03:46:38,2023-01-27 03:46:38,
7,Petang,1,2023-01-27 03:46:39,2023-01-27 03:46:39,
8,Bangli,2,2023-01-27 03:46:39,2023-01-27 03:46:39,
9,Kintamani,2,2023-01-27 03:46:39,2023-01-27 03:46:39,
10,Susut,2,2023-01-27 03:46:39,2023-01-27 03:46:39,
11,Tembuku,2,2023-01-27 03:46:39,2023-01-27 03:46:39,
12,Banjar,3,2023-01-27 03:46:39,2023-01-27 03:46:39,
13,Buleleng,3,2023-01-27 03:46:39,2023-01-27 03:46:39,
14,Busung Biu,3,2023-01-27 03:46:39,2023-01-27 03:46:39,
15,Gerokgak,3,2023-01-27 03:46:39,2023-01-27 03:46:39,
16,Kubutambahan,3,2023-01-27 03:46:39,2023-01-27 03:46:39,
17,Sawan,3,2023-01-27 03:46:39,2023-01-27 03:46:39,
18,Seririt,3,2023-01-27 03:46:39,2023-01-27 03:46:39,
19,Sukasada,3,2023-01-27 03:46:39,2023-01-27 03:46:39,
20,Tejakula,3,2023-01-27 03:46:39,2023-01-27 03:46:39,
21,Denpasar,4,2023-01-27 03:46:39,2023-01-27 03:46:39,
22,Denpasar Barat,4,2023-01-27 03:46:39,2023-01-27 03:46:39,
23,Denpasar Selatan,4,2023-01-27 03:46:39,2023-01-27 03:46:39,
24,Denpasar Timur,4,2023-01-27 03:46:39,2023-01-27 03:46:39,
25,Denpasar Utara,4,2023-01-27 03:46:39,2023-01-27 03:46:39,
26,Blahbatuh,5,2023-01-27 03:46:39,2023-01-27 03:46:39,
27,Gianyar,5,2023-01-27 03:46:39,2023-01-27 03:46:39,
28,Payangan,5,2023-01-27 03:46:39,2023-01-27 03:46:39,
29,Sukawati,5,2023-01-27 03:46:39,2023-01-27 03:46:39,
30,Tampaksiring,5,2023-01-27 03:46:39,2023-01-27 03:46:39,
31,Tegal Lalang,5,2023-01-27 03:46:39,2023-01-27 03:46:39,
32,Ubud,5,2023-01-27 03:46:39,2023-01-27 03:46:39,
33,Jembrana,6,2023-01-27 03:46:39,2023-01-27 03:46:39,
34,Melaya,6,2023-01-27 03:46:39,2023-01-27 03:46:39,
35,Mendoyo,6,2023-01-27 03:46:39,2023-01-27 03:46:39,
36,Negara,6,2023-01-27 03:46:39,2023-01-27 03:46:39,
37,Pekutatan,6,2023-01-27 03:46:39,2023-01-27 03:46:39,
38,Abang,7,2023-01-27 03:46:39,2023-01-27 03:46:39,
39,Bebandem,7,2023-01-27 03:46:39,2023-01-27 03:46:39,
40,Karangasem,7,2023-01-27 03:46:39,2023-01-27 03:46:39,
41,Kubu,7,2023-01-27 03:46:39,2023-01-27 03:46:39,
42,Manggis,7,2023-01-27 03:46:39,2023-01-27 03:46:39,
43,Rendang,7,2023-01-27 03:46:39,2023-01-27 03:46:39,
44,Selat,7,2023-01-27 03:46:39,2023-01-27 03:46:39,
45,Sidemen,7,2023-01-27 03:46:39,2023-01-27 03:46:39,
46,Banjarangkan,8,2023-01-27 03:46:39,2023-01-27 03:46:39,
47,Dawan,8,2023-01-27 03:46:39,2023-01-27 03:46:39,
48,Klungkung,8,2023-01-27 03:46:39,2023-01-27 03:46:39,
49,Nusapenida,8,2023-01-27 03:46:39,2023-01-27 03:46:39,
50,Baturiti,9,2023-01-27 03:46:39,2023-01-27 03:46:39,
51,Kediri,9,2023-01-27 03:46:39,2023-01-27 03:46:39,
52,Kerambitan,9,2023-01-27 03:46:39,2023-01-27 03:46:39,
53,Marga,9,2023-01-27 03:46:39,2023-01-27 03:46:39,
54,Penebel,9,2023-01-27 03:46:39,2023-01-27 03:46:39,
55,Pupuan,9,2023-01-27 03:46:39,2023-01-27 03:46:39,
56,Selemadeg,9,2023-01-27 03:46:39,2023-01-27 03:46:39,
57,Selemadeg Barat,9,2023-01-27 03:46:39,2023-01-27 03:46:39,
58,Selemadeg Timur,9,2023-01-27 03:46:39,2023-01-27 03:46:39,
59,Tabanan,9,2023-01-27 03:46:39,2023-01-27 03:46:39,
60,Cibeber,10,2023-01-27 03:46:39,2023-01-27 03:46:39,
61,Cilegon,10,2023-01-27 03:46:39,2023-01-27 03:46:39,
62,Citangkil,10,2023-01-27 03:46:39,2023-01-27 03:46:39,
63,Ciwandan,10,2023-01-27 03:46:39,2023-01-27 03:46:39,
64,Gerogol,10,2023-01-27 03:46:40,2023-01-27 03:46:40,
65,Jombang,10,2023-01-27 03:46:40,2023-01-27 03:46:40,
66,Pulomerak,10,2023-01-27 03:46:40,2023-01-27 03:46:40,
67,Merak,10,2023-01-27 03:46:40,2023-01-27 03:46:40,
68,Purwakarta,10,2023-01-27 03:46:40,2023-01-27 03:46:40,
69,Banjarsari,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
70,Bayah,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
71,Bojongmanik,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
72,Cibadak,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
73,Cibeber,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
74,Cigemlong,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
75,Cihara,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
76,Cijaku,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
77,Cikulur,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
78,Cileles,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
79,Cilograng,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
80,Cimarga,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
81,Cipanas,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
82,Cirinten,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
83,Curugbitung,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
84,Gunungkencana,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
85,Kalanganyar,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
86,Lebakgedong,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
87,Leuwidamar,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
88,Maja,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
89,Malingping,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
90,Muncang,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
91,Panggarangan,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
92,Rangkasbitung,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
93,Sajira,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
94,Sobang,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
95,Wanasalam,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
96,Warunggunung,11,2023-01-27 03:46:40,2023-01-27 03:46:40,
97,Angsana,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
98,Banjar,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
99,Bojong,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
100,Cadas Sari,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
101,Carita,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
102,Cibaliung,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
103,Cibitung,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
104,Cigeulis,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
105,Cikedal,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
106,Cikeusik,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
107,Cimanggu,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
108,Cimanuk,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
109,Cipeucang,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
110,Cisata,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
111,Jiput,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
112,Kaduhejo,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
113,Karangtanjung,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
114,Koroncong,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
115,Labuan,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
116,Majasari,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
117,Mandalawangi,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
118,Mekarjaya,12,2023-01-27 03:46:40,2023-01-27 03:46:40,
119,Menes,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
120,Munjul,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
121,Pagelaran,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
122,Pandeglang,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
123,Panimbang,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
124,Patia,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
125,Picung,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
126,Pulosari,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
127,Saketi,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
128,Sindangresmi,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
129,Sobang,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
130,Sukaresmi,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
131,Sumur,12,2023-01-27 03:46:41,2023-01-27 03:46:41,
132,Cipocok Jaya,13,2023-01-27 03:46:41,2023-01-27 03:46:41,
133,Curug,13,2023-01-27 03:46:41,2023-01-27 03:46:41,
134,Kasemen,13,2023-01-27 03:46:41,2023-01-27 03:46:41,
135,Serang,13,2023-01-27 03:46:41,2023-01-27 03:46:41,
136,Taktakan,13,2023-01-27 03:46:41,2023-01-27 03:46:41,
137,Walantaka,13,2023-01-27 03:46:41,2023-01-27 03:46:41,
138,Anyar,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
139,Bandung,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
140,Baros,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
141,Binuang,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
142,Bojonegara,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
143,Carenang,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
144,Cikande,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
145,Cikeusal,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
146,Cinangka,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
147,Ciomas,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
148,Ciruas,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
149,Gunung Sari,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
150,Jawilan,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
151,Kibin,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
152,Kopo,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
153,Kragilan,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
154,Kramatwatu,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
155,Lebak Wangi,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
156,Mancak,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
157,Pabuaran,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
158,Padarincang,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
159,Pamarayan,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
160,Petir,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
161,Pontang,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
162,Puloampel,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
163,Tanara,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
164,Tirtayasa,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
165,Tunjung Teja,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
166,Waringinkurung,14,2023-01-27 03:46:41,2023-01-27 03:46:41,
167,Batuceper,15,2023-01-27 03:46:41,2023-01-27 03:46:41,
168,Benda,15,2023-01-27 03:46:41,2023-01-27 03:46:41,
169,Cibodas,15,2023-01-27 03:46:41,2023-01-27 03:46:41,
170,Ciledug,15,2023-01-27 03:46:41,2023-01-27 03:46:41,
171,Cipondoh,15,2023-01-27 03:46:42,2023-01-27 03:46:42,
172,Jatiuwung,15,2023-01-27 03:46:42,2023-01-27 03:46:42,
173,Karangtengah,15,2023-01-27 03:46:42,2023-01-27 03:46:42,
174,Karawaci,15,2023-01-27 03:46:42,2023-01-27 03:46:42,
175,Larangan,15,2023-01-27 03:46:42,2023-01-27 03:46:42,
176,Neglasari,15,2023-01-27 03:46:42,2023-01-27 03:46:42,
177,Periuk,15,2023-01-27 03:46:42,2023-01-27 03:46:42,
178,Pinang,15,2023-01-27 03:46:42,2023-01-27 03:46:42,
179,Tangerang,15,2023-01-27 03:46:42,2023-01-27 03:46:42,
180,Balaraja,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
181,Cikupa,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
182,Cisauk,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
183,Cisoka,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
184,Curug,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
185,Gunung Kaler,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
186,Jambe,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
187,Jayanti,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
188,Kelapa Dua,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
189,Kemiri,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
190,Kosambi,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
191,Kresek,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
192,Kronjo,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
193,Legok,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
194,Mauk,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
195,Mekarbaru,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
196,Pagedangan,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
197,Pakuhaji,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
198,Pasar Kemis,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
199,Panongan,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
200,Rajeg,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
201,Salembaran jati,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
202,Sepatan,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
203,Sepatan Timur,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
204,Sindang Jaya,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
205,Solear,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
206,Sukadiri,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
207,Sukamulya,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
208,Teluknaga,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
209,Tigaraksa,16,2023-01-27 03:46:42,2023-01-27 03:46:42,
210,Ciputat,17,2023-01-27 03:46:42,2023-01-27 03:46:42,
211,Ciputat Timur,17,2023-01-27 03:46:42,2023-01-27 03:46:42,
212,Pamulang,17,2023-01-27 03:46:42,2023-01-27 03:46:42,
213,Pondok Aren,17,2023-01-27 03:46:42,2023-01-27 03:46:42,
214,Serpong,17,2023-01-27 03:46:42,2023-01-27 03:46:42,
215,Serpong Utara,17,2023-01-27 03:46:42,2023-01-27 03:46:42,
216,Setu,17,2023-01-27 03:46:42,2023-01-27 03:46:42,
217,Bengkulu,18,2023-01-27 03:46:42,2023-01-27 03:46:42,
218,Gading Cempaka,18,2023-01-27 03:46:42,2023-01-27 03:46:42,
219,Kampung Melayu,18,2023-01-27 03:46:42,2023-01-27 03:46:42,
220,Muara Bangkahulu,18,2023-01-27 03:46:42,2023-01-27 03:46:42,
221,Ratu Agung,18,2023-01-27 03:46:42,2023-01-27 03:46:42,
222,Ratu Samban,18,2023-01-27 03:46:42,2023-01-27 03:46:42,
223,Selebar,18,2023-01-27 03:46:42,2023-01-27 03:46:42,
224,Singaran Pati,18,2023-01-27 03:46:42,2023-01-27 03:46:42,
225,Sungai Serut,18,2023-01-27 03:46:42,2023-01-27 03:46:42,
226,Teluk Segara,18,2023-01-27 03:46:42,2023-01-27 03:46:42,
227,Air Nipis,19,2023-01-27 03:46:42,2023-01-27 03:46:42,
228,Bunga Mas,19,2023-01-27 03:46:42,2023-01-27 03:46:42,
229,Kedurang,19,2023-01-27 03:46:42,2023-01-27 03:46:42,
230,Kedurang Hilir,19,2023-01-27 03:46:42,2023-01-27 03:46:42,
231,Kota Manna,19,2023-01-27 03:46:42,2023-01-27 03:46:42,
232,Manna,19,2023-01-27 03:46:43,2023-01-27 03:46:43,
233,Pasar Manna,19,2023-01-27 03:46:43,2023-01-27 03:46:43,
234,Pino,19,2023-01-27 03:46:43,2023-01-27 03:46:43,
235,Pinoraya,19,2023-01-27 03:46:43,2023-01-27 03:46:43,
236,Seginim,19,2023-01-27 03:46:43,2023-01-27 03:46:43,
237,Ulu Manna,19,2023-01-27 03:46:43,2023-01-27 03:46:43,
238,Bang Haji,20,2023-01-27 03:46:43,2023-01-27 03:46:43,
239,Karang Tinggi,20,2023-01-27 03:46:43,2023-01-27 03:46:43,
240,Merigi Klindang,20,2023-01-27 03:46:43,2023-01-27 03:46:43,
241,Merigi Sakti,20,2023-01-27 03:46:43,2023-01-27 03:46:43,
242,Pagar Jati,20,2023-01-27 03:46:43,2023-01-27 03:46:43,
243,Pematang Tiga,20,2023-01-27 03:46:43,2023-01-27 03:46:43,
244,Pondok Kelapa,20,2023-01-27 03:46:43,2023-01-27 03:46:43,
245,Pondok Kubang,20,2023-01-27 03:46:43,2023-01-27 03:46:43,
246,Taba Penanjung,20,2023-01-27 03:46:43,2023-01-27 03:46:43,
247,Talang Empat,20,2023-01-27 03:46:43,2023-01-27 03:46:43,
248,Air Besi,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
249,Air Napal,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
250,Air Padang,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
251,Arga Makmur,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
252,Batik Nau,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
253,Enggano,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
254,Giri Mulia,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
255,Hulu Palik,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
256,Kerkap,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
257,Ketahun,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
258,Lais,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
259,Napal Putih,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
260,Padang Jaya,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
261,Putri Hijau,21,2023-01-27 03:46:43,2023-01-27 03:46:43,
262,Kaur,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
263,Kaur Selatan,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
264,Kaur Tengah,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
265,Kaur Utara,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
266,Kelam Tengah,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
267,Kinal,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
268,Luas,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
269,Lungkang Kule,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
270,Maje,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
271,Muara Sahung,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
272,Muara Tetap,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
273,Nasal,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
274,Padang Guci Hilir,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
275,Padang Guci Hulu,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
276,Semidang Gumai,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
277,Tanjung Kemuning,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
278,Tetap,22,2023-01-27 03:46:43,2023-01-27 03:46:43,
279,Bermani Ilir,23,2023-01-27 03:46:43,2023-01-27 03:46:43,
280,Kebawetan,23,2023-01-27 03:46:43,2023-01-27 03:46:43,
281,Kepahiang,23,2023-01-27 03:46:43,2023-01-27 03:46:43,
282,Merigi,23,2023-01-27 03:46:43,2023-01-27 03:46:43,
283,Muara Kemumu,23,2023-01-27 03:46:43,2023-01-27 03:46:43,
284,Seberang Musi,23,2023-01-27 03:46:43,2023-01-27 03:46:43,
285,Tebat Karai,23,2023-01-27 03:46:44,2023-01-27 03:46:44,
286,Ujan Mas,23,2023-01-27 03:46:44,2023-01-27 03:46:44,
287,Amen,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
288,Bingin Kuning,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
289,Lebong,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
290,Lebong Atas,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
291,Lebong Sakti,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
292,Lebong Selatan,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
293,Lebong Tengah,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
294,Lebong Utara,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
295,Pelabai,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
296,Pinang Belapis,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
297,Rimbo Pengadang,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
298,Topos,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
299,Uram Jaya,24,2023-01-27 03:46:44,2023-01-27 03:46:44,
300,Air Dikit,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
301,Air Majunto,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
302,Air Rami,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
303,Ipuh,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
304,Lubuk Pinang,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
305,Malin Deman,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
306,Muko-muko,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
307,Penarik,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
308,Pondok Suguh,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
309,Selagan Raya,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
310,Sungai Rumbai,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
311,Teramang Jaya,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
312,Teras Terunjam,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
313,V Koto,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
314,XIV Koto,25,2023-01-27 03:46:44,2023-01-27 03:46:44,
315,Bermani Ulu,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
316,Bermani Ulu Raya,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
317,Binduriang,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
318,Curup,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
319,Curup Selatan,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
320,Curup Tengah,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
321,Curup Timur,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
322,Curup Utara,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
323,Padang,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
324,Padang Ulak Tanding,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
325,Selupu Rejang,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
326,Sindang Beliti Ilir,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
327,Sindang Beliti Ulu,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
328,Sindang Dataran,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
329,Sindang Kelingi,26,2023-01-27 03:46:44,2023-01-27 03:46:44,
330,Air Periukan,27,2023-01-27 03:46:44,2023-01-27 03:46:44,
331,Ilir Talo,27,2023-01-27 03:46:44,2023-01-27 03:46:44,
332,Lubuk Sandi,27,2023-01-27 03:46:44,2023-01-27 03:46:44,
333,Seluma,27,2023-01-27 03:46:44,2023-01-27 03:46:44,
334,Seluma Barat,27,2023-01-27 03:46:44,2023-01-27 03:46:44,
335,Seluma Selatan,27,2023-01-27 03:46:45,2023-01-27 03:46:45,
336,Seluma Timur,27,2023-01-27 03:46:45,2023-01-27 03:46:45,
337,Seluma Utara,27,2023-01-27 03:46:45,2023-01-27 03:46:45,
338,Semidang Alas,27,2023-01-27 03:46:45,2023-01-27 03:46:45,
339,Semidang Alas Maras,27,2023-01-27 03:46:45,2023-01-27 03:46:45,
340,Sukaraja,27,2023-01-27 03:46:45,2023-01-27 03:46:45,
341,Talo,27,2023-01-27 03:46:45,2023-01-27 03:46:45,
342,Talo Kecil,27,2023-01-27 03:46:45,2023-01-27 03:46:45,
343,Ulu Talo,27,2023-01-27 03:46:45,2023-01-27 03:46:45,
344,Bambanglipuro,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
345,Banguntapan,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
346,Bantul,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
347,Dlingo,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
348,Imogiri,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
349,Jetis,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
350,Kasihan,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
351,Kretek,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
352,Pajangan,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
353,Pandak,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
354,Piyungan,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
355,Pleret,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
356,Pundong,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
357,Sanden,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
358,Sedayu,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
359,Sewon,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
360,Srandakan,28,2023-01-27 03:46:45,2023-01-27 03:46:45,
361,Gedangsari,29,2023-01-27 03:46:45,2023-01-27 03:46:45,
362,Girisubo,29,2023-01-27 03:46:45,2023-01-27 03:46:45,
363,Karangmojo,29,2023-01-27 03:46:45,2023-01-27 03:46:45,
364,Ngawen,29,2023-01-27 03:46:45,2023-01-27 03:46:45,
365,Nglipar,29,2023-01-27 03:46:45,2023-01-27 03:46:45,
366,Paliyan,29,2023-01-27 03:46:45,2023-01-27 03:46:45,
367,Panggang,29,2023-01-27 03:46:45,2023-01-27 03:46:45,
368,Patuk,29,2023-01-27 03:46:45,2023-01-27 03:46:45,
369,Playen,29,2023-01-27 03:46:45,2023-01-27 03:46:45,
370,Ponjong,29,2023-01-27 03:46:45,2023-01-27 03:46:45,
